expr_id,labeled_text
218,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] , [O] incompleto [B-EXCHAR] y [O] con [O] 3 [B-ELCOUNT] términos [B-ELEM]"
218,"Polinomio [B-EXTYPE] con [O] 2 [B-ELCOUNT] coeficientes [B-ELEM] fraccionarios [B-NSET] y [O] uno [B-ELCOUNT] entero [B-NSET] , [O] de [O] grado [B-ATRIB] 9 [B-ATVAL] incompleto [B-EXCHAR]"
226,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] incompleto [B-EXCHAR] con [O] 1 [B-ELCOUNT] termino [B-ELEM] de [O] coeficiente [B-ELEM] negativo [B-ELCHAR] y [O] variable [B-ELEM] "" [O] y [B-VAR] "" [O]"
226,monomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] con [O] variable [B-ELEM] y [B-VAR]
292,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] con [O] con [O] una [B-ELCOUNT] constante [B-ELEM] de [O] número [O] complejo [B-NSET]
292,polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 5 [B-ATVAL]
361,Monomio [B-EXTYPE] con [O] variable [B-ELEM] y [B-VAR]
361,Polinomio [B-EXTYPE] con [O] variable [B-ELEM] y [B-VAR] de [O] grado [B-ATRIB] 1 [B-ATVAL] Coeficiente [B-ELEM] principal [I-ELEM] menos [B-ELVAL] 16 [I-ELVAL]
375,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] incompleto [B-EXCHAR]
398,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] incompleto. [B-EXCHAR] Posee [O] números [B-ELEM] complejos [B-NSET] en [O] sus [O] tres [B-ELCOUNT] componentes [B-ELEM] . [O]
414,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] en [O] indeterminada [B-ELEM] "" [O] y [B-VAR] "" [O] de [O] grado [B-ATRIB] 14 [B-ATVAL] con [O] 3 [B-ELCOUNT] términos [B-ELEM]"
414,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 14 [B-ATVAL]
420,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 3 [B-ATVAL] , [O] con [O] indeterminada [B-ELEM] "" [O] y [B-VAR] "" [O] , [O] y [O] términos [B-ELEM] principal [I-ELEM] y [O] lineal [B-ELEM]"
420,Un [O] polinomio [B-EXTYPE] cúbico [B-EXCHAR] en [O] indeterminada [B-ELEM] y. [B-VAR] Tiene [O] términos [B-ELEM] lineal [I-ELEM] y [O] principal [B-ELEM]
453,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] nueve [B-ATVAL] con [O] algunos [O] números [B-ELEM] imaginarios. [B-NSET] Variable [B-ELEM] y [B-VAR]
468,"Polinomio [B-EXTYPE] ordenado [B-EXCHAR] e [O] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 3 [B-ATVAL] , [O] con [O] coeficiente [B-ELEM] principal [I-ELEM] -7 [B-ELVAL] , [O] conformado [O] por [O] 2 [B-ELCOUNT] términos. [B-ELEM] Conformado [O] con [O] coeficientes [B-ELEM] enteros [B-NSET] y [O] compejos [B-NSET] . [O]"
468,"Polinomio [B-EXTYPE] cúbico [B-EXCHAR] incompleto [B-EXCHAR] con [O] variable [B-ELEM] "" [O] y [B-VAR] "" [O]"
476,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] incompleto [B-EXCHAR] , [O] con [O] 2 [B-ELCOUNT] términos [B-ELEM] , [O] con [O] coeficiente [B-ELEM] principal [I-ELEM] ( [O] -9 [B-ELVAL] / [I-ELVAL] 4 [I-ELVAL] ) [O] , [O] ordenado [B-EXCHAR] de [O] mayor [O] a [O] menor [O] y [O] con [O] coeficientes [B-ELEM] fraccionarios [B-NSET] . [O]"
491,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL] de [O] coeficientes [B-ELEM] pertenecientes [O] al [O] cuerpo [O] de [O] los [O] numeros [O] complejos [B-NSET] , [O] con [O] el [O] coeficiente [B-ELEM] de [O] y^3 [O] nulo [B-ELCHAR]"
491,Un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL]
506,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 10 [B-ATVAL] con [O] 3 [B-ELCOUNT] terminos [B-ELEM]
506,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] y [O] variable [B-ELEM] y. [B-VAR] Incompleto [B-EXCHAR] y [O] desordenado. [B-EXCHAR] Con [O] coeficientes [B-ELEM] racionales [B-NSET] y [O] enteros [B-NSET]
541,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 12 [B-ATVAL] con [O] coeficientes [B-ELEM] complejos [B-NSET] y [O] enteros [B-NSET]
541,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 12 [B-ATVAL] desordenado [B-EXCHAR] e [O] incompleto [B-EXCHAR] con [O] indeterminada [B-ELEM] "" [O] y [B-VAR] "" [O]"
544,"Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL] con [O] coeficiente [B-ELEM] natural [B-NSET] , [O] usando [O] "" [O] y [B-VAR] "" [O] como [O] variable [B-ELEM]"
21,"Polinomio [B-EXTYPE] de [O] quinto [B-ATVAL] grado [B-ATRIB] , [O] incompleto [B-EXCHAR] y [O] la [O] variable [B-ELEM] es [O] z [B-VAR]"
54,"Polinomio [B-EXTYPE] en [O] indeterminada [B-ELEM] z [B-VAR] , [O] de [O] grado [B-ATRIB] 7 [B-ATVAL] con [O] coeficientes [B-ELEM] negativos [B-ELCHAR] , [O] y [O] solo [O] los [O] términos [B-ELEM] lineal [I-ELEM] y [O] principal [B-ELEM]"
60,"Polinomio [B-EXTYPE] con [O] coeficientes [B-ELEM] complejo [B-NSET] y [O] naturales [B-NSET] , [O] de [O] grado [B-ATRIB] 9 [B-ATVAL] e [O] incompleto. [B-EXCHAR] Tiene [O] 5 [B-ELCOUNT] términos [B-ELEM]"
60,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] , [O] incompleto [B-EXCHAR] y [O] desordenado [B-EXCHAR] Coeficiente [B-ELEM] enteros [B-NSET] e [O] imaginarios [B-NSET]"
65,"Polinomio [B-EXTYPE] con [O] variable [B-ELEM] "" [O] z [B-VAR] "" [O] de [O] grado [B-ATRIB] 14 [B-ATVAL] y [O] solo [O] términos [B-ELEM] independiente [I-ELEM] , [O] lineal [B-ELEM] y [O] principal [B-ELEM]"
65,Polinimio [B-EXTYPE] incompleta [B-EXCHAR] de [O] grado [B-ATRIB] 14 [B-ATVAL]
88,Polinomio [B-EXTYPE] de [O] de [O] grado [B-ATRIB] 4 [B-ATVAL] con [O] solo [O] término [B-ELEM] principal [I-ELEM] e [O] independiente. [B-ELEM] El [O] término [B-ELEM] independiente [I-ELEM] es [O] negativo [B-ELCHAR] y [O] complejo [B-NSET]
131,"Polinomio [B-EXTYPE] , [O] desordenado [B-EXCHAR] , [O] de [O] grado [B-ATRIB] 15 [B-ATVAL]"
156,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 8 [B-ATVAL] con [O] variable [B-ELEM] z [B-VAR]
171,"Polinomio [B-EXTYPE] en [O] indeterminada [B-ELEM] "" [O] z [B-VAR] "" [O] de [O] 7mo [B-ATVAL] grado [B-ATRIB] incompleto. [B-EXCHAR] Tiene [O] solo [O] términos [B-ELEM] de [O] potencia [O] 4 [B-ELVAL] , [O] 6 [B-ELVAL] y [O] 7. [B-ELVAL] El [O] coeficiente [B-ELEM] del [O] término [O] de [O] potencia [O] 4 [O] tiene [O] coeficiente [B-ELEM] complejo [B-NSET]"
171,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 7 [B-ATVAL] , [O] presenta [O] en [O] los [O] coeficientes [B-ELEM] números [O] complejos [B-NSET] y [O] fracciones [B-NSET]"
177,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] grado [B-ATRIB] 3 [B-ATVAL] de [O] un [B-ELCOUNT] termino [B-ELEM]
177,"Polinomio [B-EXTYPE] de [O] tercer [B-ATVAL] grado [B-ATRIB] con [O] solo [O] término [B-ELEM] principal [I-ELEM] , [O] cuyo [O] coeficiente [B-ELEM] es [O] fraccionario. [B-NSET] La [O] variable [B-ELEM] del [O] polinomio [B-EXTYPE] es [O] z [B-VAR]"
191,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] , [O] desordenado [B-EXCHAR] , [O] de [O] quinto [B-ATVAL] grado [B-ATRIB] con [O] variable [B-ELEM] "" [O] z [B-VAR] "" [O]"
191,Un [O] polinomio [B-EXTYPE] de [O] 5to [B-ATVAL] grado [B-ATRIB] en [O] indeterminada [B-ELEM] z. [B-VAR] Incompleto [B-EXCHAR] y [O] desordenado. [B-EXCHAR] Tiene [O] coeficiente [B-ELEM] principal [I-ELEM] 11 [B-ELVAL] y [O] el [O] término [B-ELEM] independiente [I-ELEM] es [O] complejo [B-NSET]
194,Polinomio [B-EXTYPE] de [O] 9no [B-ATVAL] grado [B-ATRIB] con [O] indeterminada [B-ELEM] z [B-VAR] y [O] con [O] solo [O] término [B-ELEM] principal [I-ELEM] y [O] término [B-ELEM] de [I-ELEM] potencia [I-ELEM] 7 [I-ELEM]
194,Polinomio [B-EXTYPE] en [O] indeterminada [B-ELEM] z [B-VAR] de [O] grado [B-ATRIB] 9 [B-ATVAL] con [O] solo [O] términos [B-ELEM] principal [I-ELEM] y [O] de [O] potencia [B-ELEM] 7 [I-ELEM]
204,es [O] un [O] escalar [B-ELEM] ( [O] 23 [B-ELVAL] ) [O] por [O] la [O] variable [B-ELEM] z [B-VAR] elevada [O] a [O] la [O] sexta [B-ELVAL] potencia [B-ELEM]
204,Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] en [O] indeterminada [B-ELEM] z [B-VAR] con [O] coeficiente [B-ELEM] 23 [B-ELVAL]
233,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] , [O] coeficiente [B-ELEM] principal [I-ELEM] -1 [B-ELVAL] , [O] incompleto [B-EXCHAR] y [O] desordenado [B-EXCHAR]"
235,Polinomio [B-EXTYPE] incompleto [B-EXCHAR]
235,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 7 [B-ATVAL] , [O] variable=z [B-ELEM] , [O] desordenado [B-EXCHAR] , [O] con [O] constantes [B-ELEM] imaginarias [B-NSET]"
248,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 4 [B-ATVAL]
248,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] incompleto [B-EXCHAR] y [O] desordenado [B-EXCHAR] donde [O] el [O] coeficiente [B-ELEM] que [O] acompaña [O] a [O] la [O] variable [B-ELEM] principal [I-ELEM] es [O] un [O] número [O] racional [B-NSET]
262,Polinomio [B-EXTYPE] en [O] indeterminada [B-ELEM] z [B-VAR] de [O] grado [B-ATRIB] 13 [B-ATVAL] que [O] incluye [O] 3 [B-ELCOUNT] coeficientes [B-ELEM] complejos. [B-NSET] No [B-EXCHAR] está [I-EXCHAR] ordenado [I-EXCHAR]
266,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 5 [B-ATVAL] incompleto [B-EXCHAR]
278,Es [O] un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 5 [B-ATVAL] y [O] esta [O] incompleto [B-EXCHAR]
278,Polinomio [B-EXTYPE] de [O] quinto [B-ATVAL] grado [B-ATRIB] incompleto [B-EXCHAR] y [O] con [O] variable [B-ELEM] z. [B-VAR] El [O] polinomio [B-EXTYPE] no [O] tiene [O] orden [B-ATRIB] alguno [O]
286,Es [O] un [O] monomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL] con [O] un [O] coeficiente [B-ELEM] principal [I-ELEM] igual [O] a [O] 25 [B-ELVAL]
301,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] tres [B-ATVAL] , [O] incompleto [B-EXCHAR]"
301,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL]
316,Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] de [O] coeficiente [B-ELEM] -7 [B-ELVAL]
321,Polinomio [B-EXTYPE] cúbico [B-EXCHAR] en [O] indeterminada [B-ELEM] z [B-VAR] con [O] solo [O] término [B-ELEM] principal [I-ELEM]
349,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 2 [B-ATVAL]
349,"Grado:2 [B-ATRIB] Coef. [B-ELEM] Principal [I-ELEM] : [O] 14 [B-ELVAL] , [O] incompleto [B-EXCHAR] le [O] falta [O] el [O] termino [O] de [O] grado [O] 1 [O] e [O] independiente [O] Variable [B-ELEM] : [O] z [B-VAR]"
360,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 14 [B-ATVAL] , [O] no [B-EXCHAR] ordenado [I-EXCHAR] , [O] incompleto [B-EXCHAR] y [O] variable [B-ELEM] z [B-VAR]"
360,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 14 [B-ATVAL] incompleto [B-EXCHAR]
364,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] con [O] números [B-ELEM] complejos [B-NSET]
364,un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] incompleto [B-EXCHAR] con [O] variable [B-ELEM] z [B-VAR]
376,polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] orden [B-ATRIB] 7 [B-ATVAL]
389,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 7 [B-ATVAL] incompleto [B-EXCHAR] en [O] indeterminada [B-ELEM] z [B-VAR]
393,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] incompleto [B-EXCHAR] con [O] numeros [B-ELEM] complejos [B-NSET] , [O] fracciones [B-NSET] y [O] enteros [B-NSET]"
415,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 5 [B-ATVAL] incompleto [B-EXCHAR]
415,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] con [O] variable [B-ELEM] "" [O] z [B-VAR] "" [O] de [O] grado [B-ATRIB] 5. [B-ATVAL] Tiene [O] todos [B-ELCOUNT] los [O] términos [B-ELEM] menos [O] el [O] cuadratico [O] y [O] el [O] lineal [O]"
438,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 12 [B-ATVAL] con [O] un [O] número [B-ELEM] imaginario [B-NSET]
438,Polinomio [B-EXTYPE] grado [B-ATRIB] 12 [B-ATVAL] incompleto [B-EXCHAR]
458,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 10 [B-ATVAL] con [O] 8 [B-ELCOUNT] terminos [B-ELEM] e [O] indeterminada [B-ELEM] z [B-VAR]
502,"polinomio [B-EXTYPE] en [O] variable [B-ELEM] z [B-VAR] , [O] de [O] grado [B-ATRIB] 4 [B-ATVAL]"
502,"Monomio [B-EXTYPE] con [O] variable [B-ELEM] z [B-VAR] , [O] de [O] grado [B-ATRIB] 4 [B-ATVAL] y [O] coeficiente [B-ELEM] principal [I-ELEM] negativo [B-ELCHAR] y [O] entero [B-NSET]"
504,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] en [O] variable [B-ELEM] z [B-VAR]
504,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] , [O] con [O] variable [B-ELEM] z [B-VAR] , [O] con [O] coeficiente [B-ELEM] principal [I-ELEM] negativo [B-ELCHAR] y [O] fraccionario. [B-NSET] Sin [O] término [B-ELEM] lineal [I-ELEM] y [O] término [B-ELEM] independiente [I-ELEM] fraccionario [B-NSET]"
509,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 15 [B-ATVAL] con [O] indeterminada [B-ELEM] "" [O] z [B-VAR] "" [O] . [O] Desordenado [B-EXCHAR]"
45,"sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM] , [O] en [O] los [O] términos [B-ELEM] que [O] contienen [O] x [B-VAR] , [O] la [O] variable [O] está [O] multiplicada [O] por [O] una [O] fracción [O] , [O] en [O] los [O] de [O] y [B-VAR] por [O] un [O] entero [O] . [O]"
80,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM]
80,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] incógnitas. [B-ELEM] La [O] segunda [B-ELEM] ecuación [I-ELEM] no [B-ELCHAR] es [I-ELCHAR] completa [I-ELCHAR] , [O] le [O] falta [O] la [O] variable [B-ELEM] "" [O] y [B-VAR] "" [O]"
97,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] 2 [B-ELCOUNT] variables [B-ELEM]
97,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] incógnitas [B-ELEM] y [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] completo [B-EXCHAR] y [O] ordenado [B-EXCHAR] , [O] con [O] coeficientes [B-ELEM] negativos. [B-ELCHAR] Las [O] incógnitas [B-ELEM] son [O] "" [O] x [B-VAR] "" [O] e [O] "" [O] y [B-VAR] "" [O]"
119,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 2 [B-ELCOUNT] variables [B-ELEM]
119,sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] lineales [B-EXCHAR]
120,Sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] y [O] dos [B-ELCOUNT] incógnitas [B-ELEM] en [O] distinto [O] orden [O]
120,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuacion [I-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] lineales [B-ELCHAR] de [O] dos [B-ELCOUNT] variables [B-ELEM] , [O] con [O] coeficientes [B-ELEM] distintos [O] de [O] 0 [B-ELVAL]"
151,sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] una [B-ELCOUNT] variable [B-ELEM]
151,sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 1 [B-ELCOUNT] variable [B-ELEM] y [O] coeficientes [B-ELEM] racionales [B-NSET]
168,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] conformado [O] por [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] ambas [O] grado [B-ATRIB] uno [B-ATVAL] y [O] con [O] variables [B-ELEM] diferentes [O]
169,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] conformado [O] de [O] dos [B-ELCOUNT] ecuaciones. [B-ELEM] Ecuación [B-ELEM] 1 [I-ELEM] de [O] una [B-ELCOUNT] única [O] variable [B-ELEM] , [O] ecuación [B-ELEM] 2 [I-ELEM] de [O] 2 [B-ELCOUNT] variables [B-ELEM]"
180,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 2 [B-ELCOUNT] incógnitas. [B-ELEM] La [O] segunda [B-ELEM] ecuación [I-ELEM] es [O] incompleta [B-ELCHAR] con [O] solo [O] incógnita [B-ELEM] "" [O] y [B-VAR] "" [O]"
180,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] compatible [B-EXCHAR] determinado [B-EXCHAR] , [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] y [O] dos [B-ELCOUNT] incógnitas [B-ELEM]"
211,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] lineales [B-ELCHAR] de [O] dos [B-ELCOUNT] incognitas [B-ELEM]
242,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] Dos [B-ELCOUNT] ecuaciones [B-ELEM] y [O] dos [B-ELCOUNT] incógnitas [B-ELEM] Y [B-VAR] y [O] X [B-VAR]
251,"Un [O] sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 2 [B-ELCOUNT] incógnitas [B-ELEM] , [O] x [B-VAR] e [O] y. [B-VAR] Los [O] coeficientes [B-ELEM] de [O] las [O] variables [O] son [O] fracciones [B-NSET]"
251,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] dos [B-ELCOUNT] variables [B-ELEM]
259,Sistemas [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 2 [B-ELCOUNT] variables [B-ELEM]
299,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] Con [O] dos [B-ELCOUNT] incógnitas [B-ELEM]
299,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE]
303,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE]
303,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM] y [O] coeficientes [B-ELEM] fraccionarios [B-NSET] positivos [B-ELCHAR]
331,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] más [O] incógnitas [B-ELEM] ( [O] 2 [B-ELCOUNT] ) [O] que [O] ecuaciones [B-ELEM] ( [O] 1 [B-ELCOUNT] ) [O]
367,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE]
368,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] dos [B-ELCOUNT] variables [B-ELEM]
388,Sistema [B-EXTYPE] incompleto [B-EXCHAR] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM]
390,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM]
402,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM]
402,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] y [O] 2 [B-ELCOUNT] incógnitas [B-ELEM]
439,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] 2 [B-ELCOUNT] variables [B-ELEM] y [O] 2 [B-ELCOUNT] incógnitas. [B-ELEM] Cada [O] ecuacion [B-ELEM] tiene [O] una [B-ELCOUNT] sola [O] variable [B-ELEM]
439,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] y [O] dos [B-ELCOUNT] incógnitas [B-ELEM]
470,2 [B-ELCOUNT] ecuaciones [B-ELEM] de [O] dos [B-ELCOUNT] variables [B-ELEM] de [O] grado [B-ATRIB] 1 [B-ATVAL]
474,Dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM] de [O] grado [B-ATRIB] 1 [B-ATVAL]
477,Sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] lineales [B-ELCHAR] con [O] 2 [B-ELCOUNT] variables [B-ELEM] no [B-ELCHAR] homogéneas [I-ELCHAR] . [O]
516,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] dos [B-ELCOUNT] incógnitas [B-ELEM]
9,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] homogéneo [B-EXCHAR] de [O] 2x2. [B-EXCHAR] Orden [B-ATRIB] de [O] las [O] variables [B-ELEM] : [O] y [B-VAR] , [O] x [B-VAR]"
9,sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM] homogéneo [B-EXCHAR] lineal [B-EXCHAR]
16,Sistema [B-EXTYPE] homogéneo [I-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] y [O] 2 [B-ELCOUNT] incógnitas [B-ELEM] usando [O] coeficientes [B-ELEM] enteros [B-NSET] escritos [O] de [O] forma [O] fraccionaria [O]
19,"Sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] y [O] 2 [B-ELCOUNT] incógnitas [B-ELEM] , [O] todas [B-ELCOUNT] de [O] grado [B-ATRIB] 1 [B-ATVAL] usando [O] algunos [O] coeficientes [B-ELEM] fraccionarios [B-NSET]"
59,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] homogeneas [B-ELCHAR] de [O] variables [B-ELEM] X [B-VAR] e [O] Y [B-VAR]
59,"Sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] homogéneo [B-ELCHAR] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM] , [O] x [B-VAR] e [O] y. [B-VAR] Las [O] variables [B-ELEM] están [O] desordenadas [B-ELCHAR]"
89,Sistema [B-EXTYPE] homogéneo [B-EXCHAR] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] ordenado [B-EXCHAR] con [O] coeficientes [B-ELEM] negativos [B-ELCHAR]
105,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] homogéneo [B-EXCHAR] , [O] completo [B-EXCHAR] y [O] en [B-EXCHAR] orden. [I-EXCHAR] Tiene [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] y [O] 2 [B-ELCOUNT] variables [B-ELEM] , [O] x [B-VAR] e [O] y [B-VAR]"
114,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM]
152,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] , [O] homogéneo [B-EXCHAR] , [O] completo [B-EXCHAR] y [O] en [B-EXCHAR] orden. [I-EXCHAR] Tiene [O] coeficientes [B-ELEM] negativos [B-ELCHAR]"
152,"sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] homogéneas [B-ELCHAR] con [O] 2 [B-ELCOUNT] variables [B-ELEM] , [O] con [O] coeficientes [B-ELEM] fraccionarios [B-NSET] y [O] coeficientes [B-ELEM] negativos [B-ELCHAR]"
158,Sistema [B-EXTYPE] compuesto [O] por [O] dos [O] ecuaciones [B-ELEM] lineales [B-ELCHAR] homogeneas [B-ELCHAR] de [O] dos [B-ELCOUNT] incognitas [B-ELEM]
160,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] lineales [B-ELCHAR] homogeneo [B-EXCHAR] de [O] dos [B-ELCOUNT] incognitas [B-ELEM]
